Title	Description	Keywords	Dataset Type	Collection Period	Organism	Genes	Tissue/Cell Type	Condition	Technique	Instrument Platform	Software	Usage Restrictions	Related Datasets	Link	Filename	User	Post ID	Likes
Up-regulated transcriptional regulators in mutant RAS gene signatures: a time-resolved multi-omics study in generic epithelial cell models	The expression of mutated RAS genes drives extensive transcriptome alterations. Perturbation experiments have shown that the transcriptional responses to downstream effector pathways are partially unique and non-overlapping, suggesting a modular organization of the RAS-driven expression program. However, the relationship between individual deregulated transcription factors and the entire cancer cell-specific genetic program is poorly understood. To identify potential regulators of the RAS/MAPK-dependent fraction of the genetic program, we monitored transcriptome and proteome changes following conditional, time-resolved expression of mutant HRASG12V in human epithelial cells during neoplastic conversion. High mobility group AT hook2 (HMGA2), an architectural chromatin modulating protein and oncofetal tumour marker, was recovered as the earliest upregulated transcription factor. Knock-down of HMGA2 reverted anchorage-independent growth and epithelial-mesenchymal transition not only in HRAS-transformed cells but also in an independent, KRASG12V-driven rat epithelial model. Moreover, HMGA2 silencing reverted the deregulated expression of 60% of RAS-responsive target genes. These features qualify HMGA2 as a master regulator of mutant RAS-driven expression patterns. The delayed deregulation of FOSL1, ZEB1 and other transcription factors with known oncogenic activity suggests that HMGA2 acts in concert with a network of regulatory factors to trigger full neoplastic conversion. Although transcription factors are considered difficult to drug, the central role of HMGA2 in the transcription factor network as well as its relevance for cancer prognosis has motivated attempts to block its function using small molecular weight compounds. The further development of direct HMGA2 antagonists may prove useful in cancer cells that have developed resistance to signalling chain inhibition.	cancer_biology genes genetic epithelial transcriptome cancer tumour cell gene mutant transcriptional		2024-06-06								cc_no		https://www.biorxiv.org/content/early/2024/06/06/2024.06.04.597297.source.xml		Reinhold Schäfer	15	0
Mechanical compressive forces increase PI3K output signaling in breast and pancreatic cancer cells	ContextMechanical stresses, including compression, arise during cancer progression. In solid cancer, especially breast and pancreatic cancers, the rapid tumor growth and the environment remodeling explain their high intensity of compressive forces. However, the sensitivity of compressed cells to targeted therapies remains poorly known.  ResultsIn breast and pancreatic cancer cells, pharmacological PI3K inactivation decreased cell number and induced apoptosis. These effects were accentuated when we applied 2D compression forces in mechanically responsive cells. Compression selectively induced overexpression of PI3K isoforms and PI3K/AKT pathway activation. Further, transcriptional effects of PI3K inhibition and compression converged to control the expression of an autophagy regulator, GABARAP, which level was inversely associated with PI3K inhibitor sensitivity under compression. Compression alone blocked autophagy flux in all tested cells, while inactivation of basal PI3K activity restored autophagy flux only in mechanically non-responsive compressed cells.  ConclusionThis study provides direct evidence for the role of PI3K/AKT pathway in compression-induced mechanotransduction. PI3K inhibition promotes apoptosis or autophagy, explaining PI3K importance to control cancer cell survival under compression.	cancer_biology breast pancreatic pi3k remodeling cancers cells cancer tumor		2024-05-30								cc_no		https://www.biorxiv.org/content/early/2024/05/30/2021.10.18.464825.source.xml		Julie  Guillermet-Guibert	16	0
KDM2B is required for ribosome biogenesis and its depletion unequally affects mRNA translation	KDM2B is a JmjC domain lysine demethylase, which promotes cell immortalization, stem cell self-renewal and tumorigenesis. Here we employed a multi-omics strategy to address its role in ribosome biogenesis and mRNA translation. These processes are required to sustain cell proliferation, an important cancer hallmark. Contrary to earlier observations, KDM2B promotes ribosome biogenesis by stimulating the transcription of genes encoding ribosome biogenesis factors and ribosomal proteins, particularly those involved in the biogenesis of the 40S ribosomal subunits. Knockdown of KDM2B impaired the assembly of the small and large subunit processomes, as evidenced by specific defects in pre-ribosomal RNA processing. The final outcome was a decrease in the rate of ribosome assembly and in the abundance of ribosomes, and inhibition of mRNA translation. The inhibition of translation was distributed unequally among mRNAs with different features, suggesting that mRNA-embedded properties influence how mRNAs interpret ribosome abundance. This study identified a novel mechanism contributing to the regulation of translation and provided evidence for a rich biology elicited by a pathway that depends on KDM2B, and perhaps other regulators of translation.	cancer_biology biology tumorigenesis ribosomal biogenesis depletion mrna ribosome cancer kdm2b		2024-05-30								cc_by_nc_nd		https://www.biorxiv.org/content/early/2024/05/30/2024.05.22.595403.source.xml		Vollter Anastas	17	0
WITHDRAWN: Dual targeting of mitochondrial Lon peptidase 1 and chymotrypsin-like protease by small molecule BT317, as potential therapeutics in malignant astrocytoma	Withdrawal StatementThe authors have withdrawn their manuscript owing to massive revision and data validation. Therefore, the authors do not wish this work to be cited as reference for the project. If you have any questions, please contact the corresponding author.	revision cancer_biology withdrawal chymotrypsin peptidase protease authors mitochondrial manuscript withdrawn astrocytoma		2024-05-23								cc_by_nd		https://www.biorxiv.org/content/early/2024/05/23/2023.04.13.536816.source.xml		Daniela Bota	18	0
WITHDRAWN: LonP1 Drives Proneural Mesenchymal Transition in IDH1-R132H Diffuse Glioma	Withdrawal StatementThe authors have withdrawn their manuscript owing to massive revision and data validation. Therefore, the authors do not wish this work to be cited as reference for the project. If you have any questions, please contact the corresponding author.	mesenchymal revision cancer_biology withdrawal glioma lonp1 authors manuscript r132h withdrawn		2024-05-23								cc_by_nd		https://www.biorxiv.org/content/early/2024/05/23/2023.04.13.536817.source.xml		Daniela Bota	19	0
KRAS-mediated upregulation of CIP2A promotes suppression of PP2A-B56α to initiate pancreatic cancer development	Oncogenic mutations in KRAS are present in approximately 95% of patients diagnosed with pancreatic ductal adenocarcinoma (PDAC) and are considered the initiating event of pancreatic intraepithelial neoplasia (PanIN) precursor lesions. While it is well established that KRAS mutations drive the activation of oncogenic kinase cascades during pancreatic oncogenesis, the effects of oncogenic KRAS signaling on regulation of phosphatases during this process is not fully appreciated. Protein Phosphatase 2A (PP2A) has been implicated in suppressing KRAS-driven cellular transformation. However, low PP2A activity is observed in PDAC cells compared to non-transformed cells, suggesting that suppression of PP2A activity is an important step in the overall development of PDAC. In the current study, we demonstrate that KRASG12D induces the expression of both an endogenous inhibitor of PP2A activity, Cancerous Inhibitor of PP2A (CIP2A), and the PP2A substrate, c-MYC. Consistent with these findings, KRASG12D sequestered the specific PP2A subunit responsible for c-MYC degradation, B56, away from the active PP2A holoenzyme in a CIP2A-dependent manner. During PDAC initiation in vivo, knockout of B56 promoted KRASG12D tumorigenesis by accelerating acinar-to-ductal metaplasia (ADM) and the formation of PanIN lesions. The process of ADM was attenuated ex vivo in response to pharmacological re-activation of PP2A utilizing direct small molecule activators of PP2A (SMAPs). Together, our results suggest that suppression of PP2A-B56 through KRAS signaling can promote the MYC-driven initiation of pancreatic tumorigenesis.	cancer_biology tumorigenesis cip2a pancreatic cancerous adenocarcinoma b56α pp2a metaplasia cancer		2024-05-23								cc_by_nc_nd		https://www.biorxiv.org/content/early/2024/05/23/2023.07.01.547283.source.xml		Brittany Allen-Petersen	20	0
The Hidden Potential of PDE4 Inhibitor Rolipram: A Multifaceted Examination of its Inhibition of MMP2/9 Reveals Therapeutic Implications	A PDE4 inhibitor, Rolipram, was previously found to down-regulate (in a manner dependent on cAMP-PKA) MMP2 and MMP9 levels, important markers of epithelial-to-mesenchymal transition in human breast cancer cell lines. However, zymographic studies revealed that rolipram could also alter the enzymatic activities of these MMPs, even in the presence of the PKA inhibitor H89. This calls for more detailed investigations of the inhibitory mechanism of rolipram on MMP2 and MMP9. The prediction of ligand-based targets through online reverse screening indicated that proteases are likely targets of rolipram. Computational molecular docking also demonstrated significant binding affinities of rolipram for both MMP2 and MMP9 proteins. Concurrently, a well-known inhibitor of MMPs, SB3CT, was utilized as a positive control for this study. The best models of the docked complexes were used as initial conditions for molecular dynamics (MD) simulations to explore their dynamic behavior and stability. In particular, both the MMP2-rolipram and MMP9-rolipram complexes were found to be stable and compact for the duration of the simulation (300 ns). Several stable hydrogen bonds were also detected between the proteins and rolipram. In vitro experiments using primary cells from patients with breast cancer also showed that rolipram could alter the enzymatic activities of MMP2 and MMP9, independent of the cAMP-PKA signaling pathway. These observations indicate the ability of rolipram to control breast cancer by regressing the functions of MMP2 and MMP9, thus having  off-targets other than PDE4 to have direct control over proteins that are involved in the advancement of metastasis.	cancer_biology examination epithelial therapeutic rolipram metastasis inhibitor ligand cancer pde4		2024-05-23								cc_by		https://www.biorxiv.org/content/early/2024/05/23/2024.05.16.594542.source.xml		Arunima Biswas	21	0
Biological activity of a stable 6-aryl-2-benzoyl-pyridine colchicine-binding site inhibitor, 60c, in metastatic, triple-negative breast cancer	BackgroundImproving survival for patients diagnosed with metastatic disease and overcoming chemoresistance remain significant clinical challenges in treating breast cancer. Triple-negative breast cancer (TNBC) is an aggressive subtype characterized by a lack of therapeutically targetable receptors (ER/PR/HER2). TNBC therapy includes a combination of cytotoxic chemotherapies, including microtubule-targeting agents (MTAs) like paclitaxel (taxane class) or eribulin (vinca class); however, there are currently no FDA-approved MTAs that bind to the colchicine-binding site. Approximately 70% of patients who initially respond to paclitaxel will develop taxane resistance (TxR). We previously reported that an orally bioavailable colchicine-binding site inhibitor (CBSI), VERU-111, inhibits TNBC tumor growth and treats pre-established metastatic disease. To further improve the potency and metabolic stability of VERU-111, we created next-generation derivatives of its scaffold, including 60c.  Results60c shows improved in vitro potency compared to VERU-111 for taxane-sensitive and TxR TNBC models, and suppress TxR primary tumor growth without gross toxicity. 60c also suppressed the expansion of axillary lymph node metastases existing prior to treatment. Comparative analysis of excised organs for metastasis between 60c and VERU-111 suggested that 60c has unique anti-metastatic tropism. 60c completely suppressed metastases to the spleen and was more potent to reduce metastatic burden in the leg bones and kidney. In contrast, VERU-111 preferentially inhibited liver metastases and lung metastasis repression was similar. Together, these results position 60c as an additional promising CBSI for TNBC therapy, particularly for patients with TxR disease.	cancer_biology breast cancer lymph disease benzoyl fda biological metastatic tumor		2024-05-23								cc_no		https://www.biorxiv.org/content/early/2024/05/23/2024.05.22.595349.source.xml		Wei Li	22	0
KDM2B is required for ribosome biogenesis and its depletion unequally affects mRNA translation	KDM2B is a JmjC domain lysine demethylase, which promotes cell immortalization, stem cell self-renewal and tumorigenesis. Here we employed a multi-omics strategy to address its role in ribosome biogenesis and mRNA translation. These processes are required to sustain cell proliferation, an important cancer hallmark. Contrary to earlier observations, KDM2B promotes ribosome biogenesis by stimulating the transcription of genes encoding ribosome biogenesis factors and ribosomal proteins, particularly those involved in the biogenesis of the 40S ribosomal subunits. Knockdown of KDM2B impaired the assembly of the small and large subunit processomes, as evidenced by specific defects in pre-ribosomal RNA processing. The final outcome was a decrease in the rate of ribosome assembly and in the abundance of ribosomes, and inhibition of mRNA translation. The inhibition of translation was distributed unequally among mRNAs with different features, suggesting that mRNA-embedded properties influence how mRNAs interpret ribosome abundance. This study identified a novel mechanism contributing to the regulation of translation and provided evidence for a rich biology elicited by a pathway that depends on KDM2B, and perhaps other regulators of translation.	cancer_biology biology tumorigenesis ribosomal biogenesis depletion mrna ribosome cancer kdm2b		2024-05-23								cc_by_nc_nd		https://www.biorxiv.org/content/early/2024/05/23/2024.05.22.595403.source.xml		Vollter Anastas	23	0
Spatial Profiling of Metals through Matrix-Assisted Laser Desorption Ionization Mass Spectrometry Imaging	The spatial-omic analysis of biomolecules such as nucleic acids, lipids, metabolites, and proteins is advancing the study of biological systems and processes in a physio-pathological context. Here, we describe an innovative matrix-assisted laser desorption ionization mass spectrometry imaging (MALDI MSI) method to detect metals within biological tissues using instrumentation that is widely available in research and clinical laboratories. We characterize the spatial distribution of metals in diverse settings including mouse embryogenesis, genetic disorders leading to abnormal metal accumulation, and preclinical testing for improved platinum-based chemotherapy delivery through focused ultrasound across the blood-brain barrier. Spatial metal profiling will advance research studies and the clinical analysis of metal-related diseases, enabling more precise use of metal-based therapies and advances in diverse scientific fields beyond biomedicine.  One-Sentence SummarySpatial metallomic profiling maps native metals or those coordinated to xenobiotics, antibodies, and biomolecules in tissues.	cancer_biology metals biomolecules spectrometry imaging biomedicine laboratories laser ionization		2024-05-23								cc_no		https://www.biorxiv.org/content/early/2024/05/23/2024.05.22.594980.source.xml		Nathalie Agar	24	0
Super-Enhancer Driven ZFP36L1 Promotes PD-L1 Expression in Infiltrative Gastric Cancer	Gastric cancer (GC) is a major cause of cancer-related mortality worldwide. Despite the widespread recognition of tumor immunotherapy in treating unresectable GC, challenges, including ineffective immunotherapy and drug resistance, persist. Therefore, understanding the regulatory mechanisms of PD-L1, particularly in the context of super-enhancers (SEs) and zinc finger protein 36 ring finger protein-like 1 (ZFP36L1) RNA-binding protein, is crucial.  MethodsIn this study, we performed H3K27ac CUT&Tag sequencing, investigated the heterogeneity of SEs between two GC subtypes with differential growth patterns, and revealed the immune escape signatures driven by ZFP36L1-SE in infiltrative GC through SEs inhibitors treatment. The regulation of ZFP36L1 to PD-L1 was evaluated by quantitative PCR, western blot, flow cytometry and immunohistochemistry. Furthermore, we explored its regulatory mechanisms using a combination of molecular biology techniques, including luciferase reporter assay, GST/RNA pull-down, ChIP/RIP experiments, and in vivo functional assays.  ResultsWe demonstrated that ZFP36L1, driven by an SE, enhances IFN-{gamma}-induced PD-L1 expression, with SPI1 identified as the specific transcription factor binding to ZFP36L1-SE. Mechanistically, ZFP36L1 binds to the adenylate uridylate-rich element in the 3'UTR of HDAC3 mRNA, exacerbating its mRNA decay, and thereby facilitating PD-L1 abnormal transcriptional activation.  ConclusionsCollectively, our findings provide mechanistic insights into the role of the SPI1- ZFP36L1-HDAC3-PD-L1 signaling axis in orchestrating immune escape mechanisms in GC, thereby offering valuable insights into the potential targets for immune checkpoint therapy in GC management.	cancer_biology cancer infiltrative zfp36l1 exacerbating enhancer immunohistochemistry immunotherapy gastric tumor		2024-05-23								cc_by		https://www.biorxiv.org/content/early/2024/05/23/2024.05.22.595316.source.xml		Jianchun Cai	25	0
Development of fluoro-7-aminocarboxycoumarin-based mitochondrial pyruvate carrier inhibitors as anticancer agents	Reprogrammed metabolism of cancer cells offers a unique target for pharmacological intervention. In the current study, a series of novel and potentially metabolically stable fluoro-substituted aminocarboxycoumarin derivatives are evaluated for their mitochondrial pyruvate carrier (MPC) inhibition properties. Our studies indicate that the aminocarboxycoumarin template elicits potent MPC inhibitory characteristics, and specifically, structure activity relationship studies show that the N-methyl-N-benzyl structural template provides the optimal inhibitory capacity. Further respiratory experiments demonstrate that candidate compounds specifically inhibit pyruvate driven respiration without substantially affecting other metabolic fuels consistent with MPC inhibition. Further, computational homology and inhibitor docking studies illustrate that aminocarboxycoumarin binding characteristics are indicative of reversible covalent bonding with amino acids in the pyruvate binding domain. Epifluorescent microscopy experiments illustrated that FACC2 accumulates in the mitochondria to a similar extent as parent 7ACC2. Additionally, lead candidate aminocarboxycoumarin derivative D7 elicits cancer cell proliferation inhibition specifically in monocarboxylate transporter 1 (MCT1) expressing 4T1, consistent with its ability to accumulate intracellular lactate. In vivo tumor growth studies illustrate that D7 significantly reduces the tumor burden in two isogeneic murine cell lines 4T1 and 67nr. These studies provide novel MPC inhibitors with potential for anticancer applications.	cancer_biology mitochondria pyruvate aminocarboxycoumarin anticancer mitochondrial inhibitors pharmacological cancer tumor		2024-05-23								cc_no		https://www.biorxiv.org/content/early/2024/05/23/2024.05.22.595353.source.xml		Venkatram R Mereddy	26	0
Green Jackfruit Flour Prevents Metabolic Dysfunction-Associated Steatohepatitis and Progression to Hepatocellular Carcinoma via the AMPK and MAPK Signaling Pathways	Metabolic dysfunction-associated steatotic liver disease (MASLD), encompassing metabolic-dysfunction associated steatotic liver (MAFL) and steatohepatitis (MASH), which further progresses to hepatocellular carcinoma (HCC), is a serious public health concern. Given the paucity of approved therapeutic strategies for this lifestyle disorder, dietary interventions may prove effective. We evaluated how green jackfruit flour (JF) prevents MASH and progression to HCC and its underlying mechanisms. The study utilized two murine models that mimicked human MASLD disease: (i) a diet-induced MASH model; (ii) a MASH-HCC model induced by diet and a very low dose of CCl4. C57Bl/6 mice were fed with chow (CD) or western diet (WD) with normal (NW) or sugar water (SW) for 12 weeks, then randomized to receive either 5 kcal% green jackfruit flour (JF) or an equal volume of placebo flour (PB). The biochemical, histological, and molecular analyses were assessed. JF significantly reduced body weight, liver injury, insulin resistance, and alleviated obesity, steatosis, inflammation, fibrosis, and tumor development in WDSW or WDSW/CCl4 mice compared to placebo groups. Furthermore, JF activated AMPK (AMP-activated protein kinase) and inhibited MAPK (mitogen-activated protein kinase) signaling pathways in MASH and MASH-HCC experimental models, respectively. This was supported by sodium propionate treatment, the primary short-chain fatty acid entering the liver from JFs soluble fiber microbial fermentation, which also regulated AMPK and MAPK signaling in cellular models of MASH and HCC, respectively. Hence, our findings present strong evidence of JFs therapeutic potential in the prevention of MASH and MASH-HCC, warranting further investigation of JFs efficacy as a dietary intervention in clinical trials.	metabolic fibrosis cancer_biology flour obesity carcinoma green liver steatohepatitis		2024-05-23								cc_no		https://www.biorxiv.org/content/early/2024/05/23/2024.05.23.595466.source.xml		Divya P. Kumar	27	0
Therapeutic potential of SOX9 dysruption in Combined Hepatocellular Carcinoma-Cholangiocarcinoma	Combined hepatocellular carcinoma-cholangiocarcinoma (cHCC-CCA) represents a challenging subtype of primary liver cancer with limited treatment options and a poor prognosis. Recently, we and others have highlighted the context-dependent roles of the biliary-specific transcription factor SOX9 in the pathogenesis of liver cancers using various Cre applications in Sox9(flox/flox) strains, to achieve elimination for exon 2 and 3 of the Sox9 gene locus as a preventive manner. Here, we reveal the contrasting responses of developmental Sox9 elimination using Alb-Cre;Sox9(flox/flox) (Sox9 LKO) versus CRISPR/Cas9-based tumor specific acute Sox9 CKO in SB-HDTVI-based Akt-YAP1 and Akt-NRAS cHCC-CCA formation. Sox9 LKO specifically abrogates the Akt-YAP1 CCA region while robustly stimulating the proliferation of remaining poorly differentiated HCC pertaining liver progenitor cell characteristics, whereas Sox9 CKO potently prevents Akt-YAP1 and Akt-NRAS cHCC-CCA development irrespective of fate of tumor cells compared to respective controls. Additionally, we find that Akt-NRAS, but not Akt-YAP1, tumor formation is partially dependent on the Sox9-Dnmt1 cascade. Pathologically, SOX9 is indispensable for Akt-YAP1-mediated HC-to-BEC/CCA reprogramming but required for the maintenance of CCA nodules. Lastly, therapeutic elimination of Sox9 using the OPN-CreERT2 strain combined with an inducible CRISPR/Cas9-based Sox9 iKO significantly reduces Akt-YAP1 cHCC-CCA tumor burden, similar to Sox9 CKO. Thus, we contrast the outcomes of acute Sox9 deletion with developmental Sox9 knockout models, emphasizing the importance of considering adaptation mechanisms in therapeutic strategies. This necessitates the careful consideration of genetic liver cancer studies using developmental Cre and somatic mutant lines, particularly for genes involved in hepatic commitment during development. Our findings suggest that SOX9 elimination may hold promise as a therapeutic approach for cHCC-CCA and underscore the need for further investigation to translate these preclinical insights into clinical applications.	cancer_biology sox9 therapeutic hepatocellular carcinoma cancers cholangiocarcinoma cancer tumor		2024-05-23								cc_no		https://www.biorxiv.org/content/early/2024/05/23/2024.05.22.595319.source.xml		Sungjin Ko	28	0
