Title	Description	Keywords	Dataset Type	Collection Period	Organism	Genes	Tissue/Cell Type	Condition	Technique	Instrument Platform	Software	Usage Restrictions	Related Datasets	Link	Filename	User	Post ID	Likes
Researchers identify gut microbiome signatures linked to precancerous colon polyps	Ramnik Xavier 	microbiome xavier signatures colon ramnik researchers polyps broad news		2023-06-14										https://www.broadinstitute.org/news/researchers-identify-gut-microbiome-signatures-linked-precancerous-colon-polyps		MGH News And Public Affairs	197	0
UV radiation plays role in development of rare leukemia in the skin	Cancer Program 	skin uv radiation rare cancer program leukemia broad news		2023-06-13										https://www.broadinstitute.org/news/uv-radiation-plays-role-development-rare-leukemia-skin		Rob Levy, Dana-Farber Cancer Institute	198	0
Multi-ancestry study reveals genetic risk factors for two common pregnancy complications	Pregnancy complications related to hypertension, or high blood pressure, affect 15 percent of childbearing women and are a leading cause of maternal death worldwide. Without prompt diagnosis and treatment, hypertensive disorders of pregnancy (HDPs) can lead to organ failure and potentially fatal complications. But scientists lack the tools to predict, prevent, and treat them. Researchers at the Broad Institute of MIT and Harvard are beginning to uncover genetic factors contributing to gestational hypertension and preeclampsia, two common HDPs. The findings, which appeared recently in Nature Medicine, provide insight into the biological mechanisms underlying pregnancy complications and could help improve patient care. By studying previously published genomes of individuals with HDPs, the researchers identified 18 places in the genome that influence an individuals risk of developing one of these conditions. They also developed polygenic risk scores, which distill a persons likelihood of developing a condition down to a single number based on their genes. The scores could help doctors identify and treat at-risk individuals earlier in pregnancy with existing but underutilized strategies such as low-dose aspirin. This is potentially an ideal use case for polygenic risk scores to refine risk assessment, said Michael Honigberg, a co-first author on the study, associate member at the Broad, and a cardiologist at Massachusetts General Hospital. Not only is this a population where clinical risk factors do a poor job predicting who will develop these conditions, but theres also actually something we can do with better predictions. The work was co-led by senior author Pradeep Natarajan, an associate member at the Broad, the director of preventive cardiology at Massachusetts General Hospital, and an assistant professor of medicine at Harvard Medical School. Buu Truong, a computational researcher and postdoctoral fellow in Natarajans lab, was a co-first author as well. Maternal meta-analysis Scientists have long thought that HDPs are caused in part by genetics. About one-third of a persons risk of developing preeclampsia is estimated to stem from genetic causes, but until now, researchers werent sure which parts of the genome influenced risk. Honigberg, Natarajan, and their team analyzed separately the DNA of about 11,000 individuals with gestational hypertension (high blood pressure that arises during pregnancy) and 20,000 individuals with preeclampsia/eclampsia (gestational hypertension with additional symptoms such as high levels of protein in the urine and seizures, as in eclampsia). The cohort, which also included more than 400,000 controls for each condition, has the widest range of ancestries in a genome-wide association study of HDPs to date. The team identified 18 locations in the genome, associated with preeclampsia/eclampsia and/or gestational hypertension, 12 of which had not been identified previously. This suggests that a range of biological pathways related to blood vessel growth, dysregulation of the immune system, embryo development, kidney function, and hormone signaling play a role in the conditions and could be targeted by future therapies. Honigberg was particularly surprised to find that patients with lower levels of signaling by peptides produced in the heart were predisposed to developing HDPs, suggesting that doctors could use synthetic peptides  similar to some developed previously  to prevent or treat them. The possibility that a cardiac-derived molecule influences placental development has been suggested in mice before, but this is the first human genetic confirmation of that finding, Honigberg said. Its a newly appreciated phenomenon that opens a lot of future avenues of research. The researchers also used the data to develop polygenic risk scores, which accurately predicted both preeclampsia and gestational hypertension in new patient cohorts even without conventional clinical risk factors. When used together, polygenic risk scores and risk factors identified nearly half of all patients with preeclampsia/eclampsia, up from just 18 percent pinpointed by risk factors alone. The authors say the scores could be used in a clinical setting to identify and treat at-risk patients earlier with low-dose aspirin, currently given to individuals with certain risk factors. Patients with polygenic risk of HDPs could also make lifestyle changes to minimize other sources of risk, such as obesity. In the future, the researchers plan to continue studying the function of the genetic loci identified by their analysis. Honigberg also wants to use the data to shed light on why some patients develop hypertension in multiple pregnancies and others do only once. 	hypertension ancestry cardiology genetic obesity factors medicine pregnancy complications broad news		2023-06-01										https://www.broadinstitute.org/news/multi-ancestry-study-reveals-genetic-risk-factors-two-common-pregnancy-complications		Allessandra DiCorato	199	0
Artificial intelligence system predicts consequences of disruptions to genetic networks	Patrick Ellinor 	disruptions genetic consequences intelligence networks patrick ellinor broad news		2023-05-30										https://www.broadinstitute.org/news/artificial-intelligence-system-predicts-consequences-disruptions-genetic-networks		Sarah C.P. Williams	200	0
#WhyIScience Q&A: A process development lead returns to her research roots	Isabella Teixeira-Soldano began her career in science sifting through mud. She had joined Neva Meyers lab at Clark University as an undergraduate student research assistant because she was interested in learning more about development. The lab focused on neuronal development of annelids, or saltwater worms, and she was tasked with acclimating the worms to the lab from their natural environment  the mud. At first, Teixeira-Soldano was reluctant to handle the slimy creatures, but once she saw under the microscope how annelids started from single cells and developed into larvae, then adults, Teixeira-Soldano was hooked. She realized the importance of her role in keeping the worms healthy, so she could later study their gene expression and behavior in response to different drug treatments. After graduating, Teixeira-Soldano discovered new definitions of development that intrigued her. In the summer of 2020, she joined the Broad Institute of MIT and Harvard as one of the first accessioning technicians in the COVID-19 diagnostic lab in the Broads Genomics Platform. She worked long shifts to help quickly deliver test results, while watching Broad engineers develop faster, more automated ways to process more COVID tests. Within a few months, she transitioned into a role as a process development associate and later a process development lead within the Klarman Cell Observatory (KCO) at Broad, which studies single cells to better understand disease progression and potential targets for treatments. Today, Teixeira-Soldano works on developing efficient processes to analyze large numbers of tissue samples at the single-cell level. In this #WhyIScience, she talks about her role as a COVID-19 lab technician, how she transitioned into a process development role, and how her definition of development has changed throughout her career. What inspired you to do research as an undergrad? When I went to school, I was set on becoming a doctor. I majored in biology and minored in chemistry, but the classes were challenging and I had a conversation with my pre-med advisor, David Thurlow, that Ill never forget. I told him I was struggling with my classes and that I didnt think I'd make it to medical school. And if I did, I wouldnt be happy. Then he asked, Well, why do you want to be a doctor? and I responded with, Because I want to help people. Then he said, You dont have to be a doctor to help people. There are so many ways you can do that! Before that conversation, I had never considered doing research and he gave me the extra push to try it out. During my junior year of undergrad, I found a lab at my school that studied neuronal development in annelids, which are saltwater worms. I fell in love with the research and forgot all about medical school. What did you do as a COVID-19 accessioning technician? Id work 12-hour shifts to ensure the COVID-19 samples we received were in good condition before the testing process. Then, I started working in shipping and handling, where I was responsible for shipping testing kits to schools, hospitals, and other places. From there, I started working on the science side of things  adding lysis buffer to deactivate the virus, extracting the virus from the sample, and then moving it to a qPCR machine to get a positive or negative result. What surprised you about working as a COVID-19 technician at the Broad? I had just graduated and I never thought Id be able to help anyone during the pandemic  that was unexpected and rewarding. I was also surprised that my coworkers had such different backgrounds. I was expecting everyone to be recent college graduates, but many were in the midst of career transitions and hoping to break into the sciences. After many 12-hour shifts, we really got to know each other, and we all worked really well together. We still keep in contact, and many have transitioned to being full-time employees in different labs at the Broad. How did you transition to your current role and what do you do? As a COVID-19 technician, I was working under contract, but I wanted something that had more structure, like a 9-to-5 job, so I applied to a position at the KCO as a process development associate. During the interview, I realized their work with single-cell technology was similar to my undergraduate research, which I loved, and I got really excited in the interview. A few months after being hired, I was promoted to Process Development Lead and now my position helps implement single-cell technology in projects related to inflammatory disease. We are studying biopsied tissue from patients with colorectal cancer, Crohns disease, ulcerative colitis, and other inflammatory diseases to see which genes are elevated or lowered. Our hope is that studying changes in gene expression will lead to a better understanding of the progression of these diseases and better ways of treating them. What does development mean to you? Has that changed? At first, I saw development as how cells communicate to divide and build a living thing. When I got into development of automation at the Genomics Platform, it came to mean how machines and people communicate with each other to work together. Now, I think development is a mixture of both definitions because I use technological processes to learn about how cells communicate to either cause a disease. What inspires you to keep working in your field? One of the reasons I like development is because I can see it. One of my favorite things is looking under the microscope to see cells. Similarly, I had a hard time understanding the computational side of things at first, but as I've learned more, I can see how the process I worked on helped obtain necessary data. Seeing the final result of something I've helped develop is really cool. I love working on medical samples that are provided by patients because it motivates me to find them an answer or even a potential treatment. Advancing technologies have created many ways to target diseases. Yet theres still room to improve that process. And I bet in 10 years, theres going to be a better way to do science and Ive loved playing a little part in that. 	research returns process colitis development chemistry biology cancer lab roots broad news		2023-05-30										https://www.broadinstitute.org/news/whyiscience-qa-process-development-lead-returns-her-research-roots		Andrea Tamayo	201	0
Study finds how a genetic variant raises diabetes risk through an unexpected mechanism	Melina Claussnitzer 	melina genetic study claussnitzer unexpected diabetes risk broad news		2023-05-25										https://www.broadinstitute.org/news/study-finds-how-genetic-variant-raises-diabetes-risk-through-unexpected-mechanism		Andrea Tamayo	202	0
Alumni of the Broads summer research programs discuss the personal and professional impact of their time at Broad	The alumni of the Broad Institutes summer research programs for college and high school students have gone on to a wide range of positions, from lab heads in academia to industry research jobs and studies at top-notch universities and medical schools. While their paths have diverged, they say the Broad Summer Research Program (BSRP; for college students from across the US) and the Broad Summer Scholars Program (BSSP; for Boston-area high school students) helped give them the skills, support, and the passion they needed to propel themselves into careers in STEM. For many, the programs have been pivotal in their career development, exposing the students to new opportunities for the first time, enabling them to picture themselves as scientists, and teaching them skills they continue to use today. To mark the 20-year anniversary of BSRP and the 10-year anniversary of BSSP, we spoke with more than a dozen alumni about the impact these programs have had on their careers and lives. Here is what they told us. 	scientists research scholars students personal universities summer alumni professional broad news		2023-05-24										https://www.broadinstitute.org/news/alumni-broads-summer-research-programs-discuss-personal-and-professional-impact-their-time		Broad Communications	203	0
Broads summer research programs for high school and college students have helped shape the careers of more than 300 young scientists	High school junior Michelle Mantilla was ready for something new. Mantilla loved biology but had never done research before. She got her first taste as part of the 2017 cohort of the Broad Summer Scholars Program (BSSP), a six-week-long research program for high school students at the Broad Institute of MIT and Harvard. She loved the lab so much that she decided to apply for and return two years later as an undergraduate student for the nine-week long Broad Summer Research Program (BSRP), where she studied the genetic risk factors contributing to type 2 diabetes among people of Mexican and Latin American descent. Mantilla, who is from a low-income background, was the first in her family to attend college. Before coming to Broad, she had never met anyone with a PhD. Now a senior in chemical and biological engineering at MIT, Mantilla credits the programs with helping transform her idea of a career in science from just an interesting possibility to something real and attainable. She began to see herself as a scientist and now aims to pursue an MD-PhD and work in translational medicine. After her graduation this spring, she will work in an immunology lab at Stanford Medicine studying T cells for clinical applications. This was an incredibly formative experience that showed me that scientists and researchers can look like me, Mantilla said. Mantilla is one of more than 340 alumni of BSRP and BSSP, which this year are celebrating their 20th and 10th anniversaries, respectively. The programs have helped students from a range of backgrounds not only acquire the skills they need to succeed in the lab, but also feel a sense of belonging in those spaces. The impact of the programs is visible in the alumni; more than 80 percent have gone on to pursue biomedical research or graduate programs at top-tier institutions. Many have become medical students, industry scientists, or professors, and include three Rhodes Scholars, 12 Gates Millennium Scholars, two Fulbright Scholars, four Goldwater Scholars, one Intel International Science and Engineering Fair winner, and other award recipients. Some said that the experience taught them how to think and solve problems independently. For others, the programs helped them discover which part of science they enjoyed the most and the wide range of career paths open to them. (A 2017 Boston Globe editorial pointed out that three out of the eight African-American women interested in science who had earned U.S. Rhodes Scholarships in the prior decade participated in the Broads programs.) 	scientists students 300 mexican harvard summer biology diabetes college broad news		2023-05-24										https://www.broadinstitute.org/news/broads-summer-research-programs-high-school-and-college-students-have-helped-shape-careers		Allessandra DiCorato	204	0
Cells can use uridine, a component of RNA, as a source of energy	Our bodies burn carbohydrates, proteins, and fat for fuel, and now, researchers at the Broad Institute of MIT and Harvard and the University of Lausanne have discovered another important energy source for cells: uridine, the chemical building block unique to RNA. Their new findings reveal that cells ranging from healthy immune cells to cancer cells can process uridine from RNA like they do with sugar to sustain growth when glucose is limited. Previous research has shown that a diet rich in uridine leads to obesity and pre-diabetes in mice, but scientists didnt know if or how cells convert RNA into ATP, the molecule cells burn for energy. In a study published today in Nature Metabolism, the research team pinpointed a biochemical pathway that cells use to break down uridine-derived sugar that they then burn for energy. The researchers say that targeting this pathway could potentially help treat cancers and metabolic disorders such as diabetes, and could help tune the immune response. The findings are from a team including co-senior authors Alexis Jourdain, an assistant professor at the University of Lausanne in Switzerland; and Vamsi Mootha, an institute member at the Broad, a professor of systems biology and medicine at Harvard Medical School, and a professor of molecular biology at Massachusetts General Hospital; as well as co-first authors Owen Skinner, a postdoctoral fellow in Moothas lab, and Joan Blanco-Fernandez, a PhD student in Jourdains lab. Living organisms are packed with RNA, generally in the form of ribosomes, and therefore uridine, said Jourdain, who was a postdoctoral fellow in Moothas lab when the study began. You can eat a low-carb diet, but as long as there is RNA in your food, your body is able to convert that RNA into sugar. Uridine as food As a researcher in Moothas lab, Jourdain wanted to know which genes and pathways cells might use to stay alive when nutrients are limited. Using a genetic screen, Jourdain and his colleagues found that the expression of two genes, UPP1 and UPP2, dramatically increases the growth of cells in media without glucose. These genes encode enzymes that help break down uridine, and cells expressing UPP1 and UPP2 grew when uridine was their only food source. Jourdain wondered if cells could also derive uridine from RNA, so he added RNA to a dish of cancer cells in sugar-free media. To his surprise, the cells grew, suggesting they were able to process uridine even when its part of RNA. I remember telling my friends that I did a crazy experiment where I tried to feed cells with RNA, Jourdain remembers. I did not think this was going to work  I was very surprised to see the cells grow. To further probe how common the pathway is across cancer types, the team used PRISM, a technology at the Broad that allows for high throughput screening of hundreds of human cancer cell lines. Together with David Fishers team at Harvard Medical School, they found that glycolysis from uridine is especially prominent in melanoma, but also occurs in other cancers. The scientists also showed that this process occurs in immune cells, where uridine may help sustain the immune response by providing energy to cells. Gene expression patterns documented by other researchers suggest the pathway likely occurs in blood cells, the lungs, brain, and kidneys. Though glycolysis from RNA and uridine is widespread, it is not regulated by the cell, which could have important implications in metabolic diseases. This lack of regulation means that cells continue to burn RNA or uridine even when they dont need energy, and could help explain why diets high in uridine are associated with obesity, fatty liver disease, and pre-diabetes in mice. Harnessing glycolysis from uridine Jourdain sees a range of ways to exploit this pathway for therapeutic purposes. Scientists could inhibit the pathway in cancers to starve them, or dial back the activity of overactive immune cells in autoimmune disorders. Conversely, they could promote the pathway to boost immune cells that fight pathogens. Jourdains lab is now working to find inhibitors of the pathway and their physiology in animal models. Ultimately, theyd also like to study the effects of RNA-rich foods on obesity in humans. Weve been underestimating how much energy we can get from eating nucleotides, Jourdain said. This is really a new player in the field of metabolism and nutrition. 	atp rna uridine cancers energy obesity cells cancer component diabetes broad news		2023-05-17										https://www.broadinstitute.org/news/cells-can-use-uridine-component-rna-source-energy		Allessandra DiCorato	205	0
Viruses in the guts of centenarians may help them resist pathogens	New research suggests that centenarians  people who live to be at least 100  have a diverse collection of viruses in their gut that could help protect them from infectious diseases. The findings, published today in Nature Microbiology, shed light on some of the biological pathways that may help centenarians live long, healthy lives. In the study, a team of researchers led by Joachim Johansen, Ramnik Xavier, Simon Rasmussen, and Damian Plichta at the Broad Institute of MIT and Harvard analyzed the gut viromes  communities of viruses within the gut  from 195 individuals from Japan and Sardinia. They found that centenarians had a greater diversity of bacteria and viruses in their guts. They also found that viruses found in centenarians increased the ability of the healthy gut bacteria to break down sulfate, which could help preserve the guts ability to fight bacterial infections. The study adds to a growing body of evidence showing that the interactions between bacteria, viruses, and fungi in the gut play an important role in preventing age-related conditions. This snapshot of how the virome interacts with gut microbiomes could tell us about how microbial and viral ecology evolves over the lifetime of a person, said Ramnik Xavier, a core institute member, director of the Immunology Program, and co-director of the Infectious Disease and Microbiome Program (IDMP) at the Broad. This offers an important starting point for uncovering the mechanisms behind how the gut ecosystem maintains health. Xavier is also a professor of medicine at Harvard Medical School and Massachusetts General Hospital. He is a co-senior author on the study along with Rasmussen, a visiting scientist at the Novo Nordisk Foundation Center and an associate professor at the University of Copenhagen; and Plichta, a group leader in the IDMP at Broad. A closer look Previously, Xaviers team found that intestinal bacteria in centenarians produced unique bile acids that could help keep infections at bay. Other researchers have found that bacteriophages  or viruses that infect bacteria  had an effect on cognition and memory in mice. But the role that the viruses play in the gut and aging in humans remains unknown, in part because viral DNA can be difficult to extract from complex samples. In this study, the Broad team collaborated with researchers from Japan, including Kenya Honda, a professor of microbiology and immunology at the Keio University School of Medicine in Tokyo. They also teamed up with researchers from the University of Copenhagen to apply a deep-learning based framework to pull out viral information from metagenomes, or the DNA present in complex samples such as stool. By homing in on viral genomes, the researchers compared the viromes of young adults over 18, older adults over 60, and centenarians aged 100 and over. The data came from previously published datasets in Japan and Sardinia, two regions with an unusually high proportion of centenarians. In centenarians, the team found not only more diverse bacteria and viruses, but also more viruses in the lytic life cycle, during which viruses are active and burst and kill the bacteria they infect  a phase that is more common in infants than adults. At least a quarter of the viruses found in centenarians encoded genes that support key stages of sulfate metabolism. The researchers think this could help sustain the integrity of the mucosal barrier, a highly selective collection of tightly-bound cells that allows the body to absorb nutrients in the gut while keeping bacteria and toxins at bay. Its extremely exciting to work on the microbiome, including viruses, because there's so much diversity and so many unknown species, Plichta said. There's always something to discover, whether thats new organisms or previously uncharacterized enzymes. 	guts immunology viruses pathogens microbiology bacteriophages bacteria centenarians genomes help broad news		2023-05-15										https://www.broadinstitute.org/news/viruses-guts-centenarians-may-help-them-resist-pathogens		Allessandra DiCorato	206	0
How one lab uses machine learning to solve a key gene therapy problem	When Ben Deverman joined the Broad Institute of MIT and Harvard in 2018, he was tackling a longstanding challenge in his research. Deverman had spent years at CalTech building a technology that could quickly screen large numbers of inactivated adeno-associated virus (AAV)  viral vectors that dont cause disease but are engineered to deliver potentially life-changing gene therapies to specific cells in the body. Devermans technology could find AAVs that can cross the blood-brain barrier and deliver their therapeutic cargo to the brain  a potential way to treat certain neurological disorders. But it had only identified AAVs that work in mice. To find AAVs that can deliver gene therapies in humans and to specific organs in the body such as the brain, Deverman knew he needed a new approach. He wanted to harness machine learning  computational tools that can be trained to analyze and detect important signals in data  to find AAVs that could one day lead to more and better gene therapies. It wasnt until Deverman met and joined forces with Broad researcher and machine learning expert Fatma Elzahraa Eid that the Deverman lab was finally able to work toward this elusive goal. 	caltech viral virus gene machine learning harvard therapy lab broad news		2023-05-08										https://www.broadinstitute.org/news/how-one-lab-uses-machine-learning-solve-key-gene-therapy-problem		Alex Viveros	207	0
Hybrid protein language models for fitness prediction and design	The ability to accurately model the fitness landscape of protein sequences is critical to a wide range of applications, from quantifying the effects of human variants on disease likelihood, to predicting immune-escape mutations in viruses and designing novel biotherapeutic proteins. Deep generative models of protein sequences trained on multiple sequence alignments have been the most successful approaches so far to address these tasks. The performance of these methods is however contingent on the availability of sufficiently deep and diverse alignments for reliable training. Their potential scope is thus limited by the fact many protein families are hard, if not impossible, to align. Large language models trained on massive quantities of non-aligned protein sequences from diverse families seek to address these problems. However, their performance has not yet matched that of their alignment-based counterparts. This talk will introduce hybrid strategies to leverage the strengths from both model classes	biotherapeutic fitness hybrid protein design proteins hard prediction massive mia meeting		2019-02-14										https://www.broadinstitute.org/talks/fitness-models-and-modeling-pandemic-evolution		Pascal Notin	208	0
Unsupervised viral antibody escape prediction for future-proof vaccines	Effective pandemic preparedness relies on predicting immune-evasive viral mutations to ensure early detection of variants of concern and to design future-proofed vaccines and therapeutics. However, current experimental strategies for viral evolution prediction are not available early in a pandemic since  they require host polyclonal antibodies.  Furthermore, the existing paradigm for vaccine evaluation relies on retrospective evaluation against past variants, instead of proactive evaluation against future viral evolution. To address these limitations, we developed EVEscape, a model which integrated fitness predictions from evolutionary models, structure-based features that assess antibody binding potential, and biochemical distances between mutated and wild-type residues. EVEscape quantifies the viral escape potential of mutations at scale and has the advantage of being applicable before surveillance sequencing, experimental scans, or 3D structures of antibody complexes are available. Using only information available pre-pandemic, EVEscape is as accurate as high-throughput experimental scans at anticipating pandemic variation for SARS-CoV-2 and is generalizable to other viruses. Using EVEscape we forecast future SARS-CoV-2 evolution and present a novel and proactive approach for evaluating  and designing vaccines.	antibodies viruses future vaccine prediction antibody vaccines viral mia meeting		2019-02-14										https://www.broadinstitute.org/talks/using-past-predict-future-unsupervised-early-warning-viral-antibody-escape-design-and-testing		Noor Youssef, Sarah Faye Gurev	209	0
Accurate proteome-wide missense variant effect prediction with Alpha Missens	The vast majority of missense variants observed in the human genome are of unknown clinical significance. We present Alpha Missense, an adaptation of AlphaFold fine-tuned on human and primate variant population frequency databases to predict missense variant pathogenicity. By combining structural context and evolutionary conservation, our model achieves state-of-the-art results across a wide range of genetic and experimental benchmarks, all without explicitly training on such data. The average pathogenicity score of genes is also predictive for their cell essentiality, capable of identifying short essential genes that existing statistical approaches are underpowered to detect. As a resource to the community, we provide a database of predictions for all possible human single amino acid substitutions and classify 89% of missense variants as either likely benign or likely pathogenic.	proteome genes genome alpha missense accurate genetic prediction pathogenicity pathogenic mia meeting		2019-03-13										https://www.broadinstitute.org/talks/alpha-missense		Ziga Avsec	210	0
Alpha Missens	The vast majority of missense variants observed in the human genome are of unknown clinical significance. We present Alpha Missense, an adaptation of AlphaFold fine-tuned on human and primate variant population frequency databases to predict missense variant pathogenicity. By combining structural context and evolutionary conservation, our model achieves state-of-the-art results across a wide range of genetic and experimental benchmarks, all without explicitly training on such data. The average pathogenicity score of genes is also predictive for their cell essentiality, capable of identifying short essential genes that existing statistical approaches are underpowered to detect. As a resource to the community, we provide a database of predictions for all possible human single amino acid substitutions and classify 89% of missense variants as either likely benign or likely pathogenic.	genes genome alpha missens genetic pathogenicity pathogenic mia meeting		2019-03-13										https://www.broadinstitute.org/talks/alpha-missense-0		Jun Cheng	211	0
Testing data-driven hypotheses post-clustering	This primer talk is motivated by the practice of testing data-driven hypotheses. In the biomedical sciences, it has become increasingly common to collect massive datasets without a pre-specified research question. In this setting, a data analyst might use the data both to generate a research question, and to test the associated null hypothesis. For example, in single-cell RNA-sequencing analyses, researchers often first cluster the cells, and then test for differences in the expected gene expression levels between the clusters to quantify up- or down-regulation of genes, annotate known cell types, and identify new cell types. However, this popular practice is invalid from a statistical perspective: once we have used the data to generate hypotheses, standard statistical inference tools are no longer valid. To tackle this problem, I developed a conditional selective approach to test for a difference in means between pairs of clusters obtained via hierarchical and k-means clustering. The proposed approach has appropriate statistical guarantees (e.g., selective Type 1 error control), and we demonstrate its use on single-cell RNA-sequencing data.	genes data research post biomedical researchers clustering rna testing hypotheses mia meeting		2019-03-20										https://www.broadinstitute.org/talks/valid-hypothesis-testing-after-clustering-0		Yiqun Chen	212	0
Data thinning to avoid double dipping	"""Double dipping"" is the practice of using the same data to fit and validate a model. Problems typically arise when standard statistical procedures are applied in settings involving double dipping. To avoid the challenges surrounding double dipping, a natural approach is to fit a model on one dataset, and then validate the model on another independent dataset. When we only have access to one dataset, we typically accomplish this via sample splitting. Unfortunately, in some problems, sample splitting is unattractive or impossible. In this talk, we are motivated by unsupervised problems that arise in the analysis of single cell RNA sequencing data, where sample splitting does not allow us to avoid double dipping. We first propose Poisson thinning, which splits a single observation drawn from a Poisson distribution into two independent pseudo-observations. We show that Poisson count splitting allows us to avoid double dipping in unsupervised settings. We next generalize the Poisson thinning framework to a variety of distributions, and refer to this general framework as ""data thinning"". Data thinning is applicable far beyond the context of single-cell RNA sequencing data, and is particularly useful for problems where sample splitting is unattractive or impossible."	statistical data avoid sequencing sample double thinning dipping mia meeting		2019-03-20										https://www.broadinstitute.org/talks/data-thinning-avoid-double-dipping		Lucy Gao	213	0
SPLASH unifies genomic analysis and discovery through a paradigm shift to statistics-first	Myriad mechanisms diversify the sequence content of DNA and of RNA transcripts. Currently, these events are detected using tools that first require alignment to a necessarily incomplete reference genome alignment in the first step; this incompleteness is especially prominent in human genetic diseases such as cancer, in the microbial world, and in nonmodel organisms where it severely limits the speed and scope of discovery. Second, today the next step in analysis requires as a custom choice of bioinformatic procedure to follow it: for example, to detect splicing, RNA editing, or V(D)J recombination among many others.  I will present the theory for why SPLASH, a new statistics-first analytic approach captures myriad forms of genome regulation, without a reference or sample metadata, by performing statistical inference directly on raw sequencing reads. By design, SPLASH as an algorithm is highly efficient. Thanks to joint work with Professor Sebastian Deorowiczs group, SPLASH is now implemented so that it is efficient and simple to run. A snapshot of its findings include new insights into RNA splicing, cancer transcriptomes, single cell RNA-editing, mobile genetic elements and discovers new genes non-model organisms.	genome cancer statistics bioinformatic splash genomic genetic paradigm discovery dna mia meeting		2019-04-03										https://www.broadinstitute.org/talks/tbd-11		Julia Salzman	214	0
Statistical and algorithmic challenges in reference-free analysis	Todays genomics workflows typically begin by aligning sequencing data to a reference. In addition to being slow, this has many statistical drawbacks. Even in the intensely studied human genome, it was found that understudied populations have large amounts of sequence missing from the current reference; such blind spots may exacerbate health disparities. Reference-based methods are additionally limited in their detection of novel biology: reads from unannotated isoforms may be mismapped or discarded completely. In recent work we introduce a unifying paradigm, SPLASH, which directly analyzes raw sequencing data, using a statistical test to detect a signature of regulation: sample-specific sequence variation. SPLASH detects many types of variation and can be efficiently run at scale, providing a unifying statistical approach to genomic analysis that enables expansive discovery without metadata or references. In this primer Ill discuss some of the challenges of reference-free analysis, and provide the algorithmic and statistical background for our proposed solution, SPLASH.	statistical drawbacks genomics reference exacerbate algorithmic challenges biology genomic analysis mia meeting		2019-04-03										https://www.broadinstitute.org/talks/tbd-12		Tavor Baharav	215	0
Single-cell models for state-dependent eQTL analysis	As single-cell RNA-seq datasets grow larger and more complex, they enable richer analyses of how gene expression varies between cells and people. However, methods designed for bulk data fail to account for the unique structure of single-cell gene expression. Researchers are now developing statistical models tailored to single-cell-resolution data for a variety of applications. In this primer, I will focus on single-cell models for the task of mapping expression quantitative trait loci (eQTLs) to find genetic variants associated with a gene's expression. Single-cell eQTL models have the potential to capture disease-relevant, state-dependent regulatory effects with the right statistical models and representations of cell state. This primer will discuss the evolution of statistical models for eQTL mapping from pseudobulk to single-cell resolution, representations of single-cell states for state-dependent analyses, and outstanding computational challenges.	analysis state researchers disease computational genetic eqtl rna single cell mia meeting		2019-04-10										https://www.broadinstitute.org/talks/tbd-8		Aparna Nathan	216	0
Scalable single-cell models for robust cell-state-dependent eQTL mapping	Modelling cell state-dependent genetic associations with single-cell gene expression exhibits statistical and computational challenges. First, parametrization of single-cell gene expression profiles is not a straightforward task because individual genes exhibit distinct distributions. Second, current single-cell datasets consist of hundreds of thousands to millions of cells, which constrains the ability to test associations in a scalable manner. In this talk, I will introduce a new generalizable approach to robustly identify cell state-dependent eQTLs in single-cell data. To overcome the challenge of gene expression parametrization, we implemented a non-parametric bootstrap procedure to compute empirically calibrated p-values for variant-gene expression associations. To speed up the computation, we used the Julia programming language and pre-computed covariate-adjusted gene expression profiles with a linear mixed model before testing cell state-dependent eQTL interactions. Finally, I will demonstrate an application of this approach to identify autoimmune disease risk loci with context-specific effects in memory T cells.	genes autoimmune scalable computation mapping computational genetic eqtl robust cell mia meeting		2019-04-10										https://www.broadinstitute.org/talks/tbd-9		Jose Alquicira-Hernandez	217	0
Protein language models learn evolutionary statistics of interacting sequence motifs	Protein language models (pLMs) have exhibited remarkable capabilities in protein structure prediction and design. However, the extent to which they comprehend the intrinsic biophysics of protein structures remains uncertain. We present a suite of analyses that dissect how the flagship pLM ESM-2 predicts structure. Motivated by a consistent error of protein isoforms predicted as structured fragments, we developed a completely unsupervised method to uniformly evaluate any pLM, allowing us to compare coevolutionary statistics to linear models. We further identified that ESM-2 does not require full context for predicting inter-residue contacts. Our study highlights the current limitations of pLMs and contributes to a deeper understanding of their underlying mechanisms, paving the way for more reliable protein structure predictions.	statistics protein learn study biophysics analyses prediction evolutionary language mia meeting		2019-05-01										https://www.broadinstitute.org/talks/protein-structure-prediction-tbd		Sergey Ovchinnikov	218	0
